milis,x,y,z,ffall,switch,state
317536,-1,0,-31,0,0,0
317545,-1,0,-31,0,0,0
317556,-1,0,-31,0,0,0
317564,-1,0,-31,0,0,0
317574,-1,0,-31,0,0,0
317583,-1,0,-31,0,0,0
317594,-1,0,-31,0,0,0
317602,-1,0,-31,0,0,0
317615,-1,0,-31,0,0,0
317625,-1,0,-31,0,0,0
317636,-1,0,-31,0,0,0
317664,-1,0,-31,0,0,0
317674,-1,0,-31,0,0,0
317682,-1,0,-31,0,0,0
317691,-1,0,-31,0,0,0
317703,-1,0,-31,0,0,0
317713,-1,0,-31,0,0,0
317721,-1,0,-31,0,0,0
317731,-1,0,-31,0,0,0
317742,-1,0,-31,0,0,0
317751,-1,0,-31,0,0,0
317760,-1,0,-31,0,0,0
317769,-1,0,-31,0,0,0
317779,-1,0,-31,0,0,0
317789,-1,0,-31,0,0,0
317798,-1,0,-31,0,0,0
317807,-1,0,-31,0,0,0
317817,-1,0,-31,0,0,0
317828,-1,0,-31,0,0,0
317836,0,1,-31,0,0,0
317844,-1,0,-31,0,0,0
317858,-1,0,-31,0,0,0
317869,-1,0,-31,0,0,0
317878,-1,0,-31,0,0,0
317886,-1,0,-31,0,0,0
317896,-1,0,-31,0,0,0
317907,-1,0,-31,0,0,0
317917,0,0,-31,0,0,0
317925,-1,0,-31,0,0,0
317935,-1,1,-31,0,0,0
317945,0,0,-31,0,0,0
317955,-1,0,-31,0,0,0
317964,-1,0,-31,0,0,0
317973,0,0,-31,0,0,0
317983,0,0,-31,0,0,0
317992,0,0,-31,0,0,0
318001,-1,0,-31,0,0,0
318011,-1,0,-31,0,0,0
318021,-1,0,-31,0,0,0
318030,0,0,-31,0,0,0
318039,-1,0,-31,0,0,0
318049,-1,0,-31,0,0,0
318059,-1,0,-31,0,0,0
318069,-1,0,-31,0,0,0
318080,-1,0,-31,0,0,0
318120,-1,0,-31,0,0,0
318131,-1,0,-31,0,0,0
318140,-1,0,-31,0,0,0
318150,-1,0,-31,0,0,0
318159,-1,0,-31,0,0,0
318170,-1,0,-31,0,0,0
318180,-1,0,-31,0,0,0
318190,-1,0,-31,0,0,0
318199,-1,0,-31,0,0,0
318209,-1,0,-31,0,0,0
318218,-1,0,-31,0,0,0
318228,-1,0,-31,0,0,0
318237,-1,0,-31,0,0,0
318247,0,0,-31,0,0,0
318256,-1,0,-31,0,0,0
318266,-1,0,-31,0,0,0
318275,-1,0,-31,0,0,0
318285,0,0,-31,0,0,0
318294,-1,0,-31,0,0,0
318304,-1,0,-31,0,0,0
318315,0,0,-31,0,0,0
318324,-1,0,-31,0,0,0
318334,-1,0,-31,0,0,0
318345,-1,0,-31,0,0,0
318353,-1,0,-31,0,0,0
318362,-1,0,-31,0,0,0
318372,-1,0,-31,0,0,0
318383,-1,0,-31,0,0,0
318391,-1,0,-31,0,0,0
318400,-1,0,-31,0,0,0
318411,-1,0,-31,0,0,0
318420,-1,0,-31,0,0,0
318429,-1,0,-31,0,0,0
318439,-1,0,-31,0,0,0
318449,-1,0,-31,0,0,0
318458,-1,0,-31,0,0,0
318468,-1,0,-31,0,0,0
318477,-1,0,-31,0,0,0
318487,-1,0,-31,0,0,0
318496,-1,0,-31,0,0,0
318505,-1,0,-31,0,0,0
318515,-1,0,-31,0,0,0
318525,0,0,-31,0,0,0
318535,0,1,-31,0,0,0
318543,-1,0,-31,0,0,0
318556,-1,0,-31,0,0,0
318566,-1,0,-31,0,0,0
318574,-1,0,-31,0,0,0
318583,-1,0,-31,0,0,0
318594,-1,0,-31,0,0,0
318604,-1,0,-31,0,0,0
318612,-1,0,-31,0,0,0
318621,-1,0,-31,0,0,0
318631,-1,0,-31,0,0,0
318642,-1,0,-31,0,0,0
318650,-1,0,-31,0,0,0
318659,-1,0,-31,0,0,0
318669,-1,0,-31,0,0,0
318680,-1,0,-31,0,0,0
318688,-1,0,-31,0,0,0
318697,-1,0,-31,0,0,0
318707,-1,1,-31,0,0,0
318717,-1,0,-31,0,0,0
318728,-1,0,-31,0,0,0
318753,-1,0,-31,0,0,0
318766,-1,0,-31,0,0,0
318775,-1,0,-31,0,0,0
318785,-1,0,-31,0,0,0
318795,0,0,-31,0,0,0
318804,-1,0,-31,0,0,0
318814,-1,0,-31,0,0,0
318824,-1,0,-31,0,0,0
318833,-1,0,-31,0,0,0
318842,-1,0,-31,0,0,0
318852,-1,0,-31,0,0,0
318862,-1,0,-31,0,0,0
318871,-1,0,-31,0,0,0
318881,-1,0,-31,0,0,0
318889,-1,0,-31,0,0,0
318900,-1,0,-31,0,0,0
318909,-1,0,-31,0,0,0
318919,-1,0,-31,0,0,0
318928,-1,0,-31,0,0,0
318938,-1,0,-31,0,0,0
318948,-1,0,-31,0,0,0
318957,-1,0,-31,0,0,0
318965,-1,0,-31,0,0,0
318978,-1,0,-31,0,0,0
318987,-1,0,-31,0,0,0
318996,-1,0,-31,0,0,0
319006,-1,0,-31,0,0,0
319016,-1,0,-31,0,0,0
319025,-1,1,-31,0,0,0
319034,-1,0,-31,0,0,0
319044,-1,0,-31,0,0,0
319055,-1,0,-31,0,0,0
319094,-1,0,-31,0,0,0
319105,-1,0,-31,0,0,0
319116,-1,0,-31,0,0,0
319125,0,0,-31,0,0,0
319134,-1,0,-31,0,0,0
319144,-1,0,-31,0,0,0
319156,-1,0,-31,0,0,0
319165,-1,0,-31,0,0,0
319173,-1,0,-31,0,0,0
319183,-1,0,-31,0,0,0
319194,-1,0,-31,0,0,0
319203,-1,0,-31,0,0,0
319211,-1,0,-31,0,0,0
319221,-1,0,-31,0,0,0
319233,-1,0,-31,0,0,0
319242,-1,0,-31,0,0,0
319250,-1,0,-31,0,0,0
319261,0,0,-31,0,0,0
319271,0,0,-31,0,0,0
319280,-1,0,-31,0,0,0
319288,0,0,-31,0,0,0
319299,0,0,-31,0,0,0
319309,-1,0,-31,0,0,0
319318,-1,0,-31,0,0,0
319326,-1,0,-31,0,0,0
319337,-1,0,-31,0,0,0
319347,-1,0,-31,0,0,0
319355,-1,0,-31,0,0,0
319364,-1,0,-31,0,0,0
319375,-1,0,-31,0,0,0
319385,-1,0,-31,0,0,0
319393,-1,0,-31,0,0,0
319403,-1,0,-31,0,0,0
319413,-1,0,-31,0,0,0
319423,-1,0,-31,0,0,0
319431,-1,0,-31,0,0,0
319443,-1,0,-31,0,0,0
319454,-1,0,-31,0,0,0
319463,-1,0,-31,0,0,0
319472,-1,0,-31,0,0,0
319482,-1,0,-31,0,0,0
319494,-1,0,-31,0,0,0
319503,-1,0,-31,0,0,0
319511,-1,0,-31,0,0,0
319521,-1,0,-31,0,0,0
319532,-1,0,-31,0,0,0
319541,-1,0,-31,0,0,0
319549,-1,0,-31,0,0,0
319559,-1,0,-31,0,0,0
319569,-1,0,-31,0,0,0
319579,-1,0,-31,0,0,0
319587,-1,0,-31,0,0,0
319597,0,0,-31,0,0,0
319607,-1,0,-31,0,0,0
319617,-1,0,-31,0,0,0
319626,-1,0,-31,0,0,0
319635,-1,0,-31,0,0,0
319645,-1,0,-31,0,0,0
319655,-1,0,-31,0,0,0
319666,-1,0,-31,0,0,0
319675,-1,0,-31,0,0,0
319685,0,0,-31,0,0,0
319694,-1,0,-31,0,0,0
319704,-1,1,-31,0,0,0
319713,-1,0,-31,0,0,0
319723,-1,0,-31,0,0,0
319731,-1,0,-31,0,0,0
319741,-1,0,-31,0,0,0
319751,-1,0,-31,0,0,0
319761,-1,0,-31,0,0,0
319770,0,0,-31,0,0,0
319779,-1,0,-31,0,0,0
319789,-1,0,-31,0,0,0
319800,-1,0,-31,0,0,0
319827,-1,0,-31,0,0,0
319836,0,0,-31,0,0,0
319845,-1,0,-31,0,0,0
319856,-1,0,-31,0,0,0
319867,-1,0,-31,0,0,0
319876,-1,0,-31,0,0,0
319884,-1,0,-31,0,0,0
319896,-1,0,-31,0,0,0
319905,0,0,-31,0,0,0
319915,-1,0,-31,0,0,0
319924,-1,0,-31,0,0,0
319934,-1,0,-31,0,0,0
319943,-1,0,-31,0,0,0
319952,-1,0,-31,0,0,0
319962,-1,0,-31,0,0,0
319972,-1,0,-31,0,0,0
319981,-1,0,-31,0,0,0
319990,-1,0,-31,0,0,0
320000,-1,0,-31,0,0,0
320011,-1,0,-31,0,0,0
320019,-1,0,-31,0,0,0
320029,-1,0,-31,0,0,0
320070,-1,0,-31,0,0,0
320081,-1,0,-31,0,0,0
320091,0,0,-31,0,0,0
320100,-1,0,-31,0,0,0
320109,-1,0,-31,0,0,0
320120,-1,0,-31,0,0,0
320131,-1,0,-31,0,0,0
320142,-1,0,-31,0,0,0
320151,-1,0,-31,0,0,0
320160,-1,0,-31,0,0,0
320169,-1,0,-31,0,0,0
320180,-1,0,-31,0,0,0
320189,-1,0,-31,0,0,0
320198,-1,0,-31,0,0,0
320207,-1,0,-31,0,0,0
320218,-1,0,-31,0,0,0
320227,-1,0,-31,0,0,0
320237,-1,0,-31,0,0,0
320246,-1,0,-31,0,0,0
320256,-1,0,-31,0,0,0
320266,-1,0,-31,0,0,0
320275,-1,0,-31,0,0,0
320284,-1,0,-31,0,0,0
320293,-1,0,-31,0,0,0
320304,-1,0,-31,0,0,0
320313,-1,0,-31,0,0,0
320322,-1,0,-31,0,0,0
320332,-1,0,-31,0,0,0
320342,-1,0,-31,0,0,0
320352,-1,0,-31,0,0,0
320363,-1,0,-31,0,0,0
320373,-1,0,-31,0,0,0
320382,-1,0,-31,0,0,0
320392,-1,0,-31,0,0,0
320402,-1,0,-31,0,0,0
320411,-1,0,-31,0,0,0
320420,-1,0,-31,0,0,0
320430,0,0,-31,0,0,0
320440,-1,0,-31,0,0,0
320450,-1,0,-31,0,0,0
320458,-1,0,-31,0,0,0
320467,-1,0,-31,0,0,0
320478,-1,0,-31,0,0,0
320488,-1,0,-31,0,0,0
320496,0,0,-31,0,0,0
320505,0,0,-31,0,0,0
320516,0,0,-31,0,0,0
320526,-1,0,-31,0,0,0
320534,-1,0,-31,0,0,0
320543,-1,0,-31,0,0,0
320555,-1,0,-31,0,0,0
320564,-1,0,-31,0,0,0
320573,-1,0,-31,0,0,0
320584,0,0,-31,0,0,0
320593,-1,0,-31,0,0,0
320603,-1,0,-31,0,0,0
320611,-1,0,-31,0,0,0
320622,-1,0,-31,0,0,0
320632,-1,0,-31,0,0,0
320641,-1,0,-31,0,0,0
320649,-1,0,-31,0,0,0
320660,-1,0,-31,0,0,0
320670,-1,0,-31,0,0,0
320678,-1,0,-31,0,0,0
320687,-1,0,-31,0,0,0
320698,-1,0,-31,0,0,0
320708,-1,0,-31,0,0,0
320716,-1,0,-31,0,0,0
320726,-1,0,-31,0,0,0
320736,-1,0,-31,0,0,0
320746,-1,0,-31,0,0,0
320754,-1,0,-31,0,0,0
320763,-1,0,-31,0,0,0
320774,-1,0,-31,0,0,0
320785,-1,0,-31,0,0,0
320793,-1,0,-31,0,0,0
320803,-1,0,-31,0,0,0
320814,-1,0,-31,0,0,0
320823,-1,0,-31,0,0,0
320831,-1,0,-31,0,0,0
320841,-1,0,-31,0,0,0
320851,0,0,-31,0,0,0
320862,-1,0,-31,0,0,0
320889,0,0,-31,0,0,0
320898,0,0,-31,0,0,0
320907,0,0,-31,0,0,0
320918,-1,0,-31,0,0,0
320928,-1,0,-31,0,0,0
320936,-1,0,-31,0,0,0
320947,-1,0,-31,0,0,0
320957,0,1,-31,0,0,0
320966,-1,0,-31,0,0,0
320974,-1,0,-31,0,0,0
320985,-1,0,-31,0,0,0
320995,-1,0,-31,0,0,0
321005,-1,0,-31,0,0,0
321044,-1,0,-31,0,0,0
321057,-1,0,-31,0,0,0
321068,-1,0,-31,0,0,0
321077,-1,0,-31,0,0,0
321085,-1,0,-31,0,0,0
321096,-1,0,-31,0,0,0
321107,-1,0,-31,0,0,0
321116,-1,0,-31,0,0,0
321124,-1,0,-31,0,0,0
321135,-1,0,-31,0,0,0
321145,-1,0,-31,0,0,0
321154,-1,0,-31,0,0,0
321163,-1,0,-31,0,0,0
321173,-1,0,-31,0,0,0
321183,-1,0,-31,0,0,0
321191,-1,0,-31,0,0,0
321201,-1,0,-31,0,0,0
321211,-1,0,-31,0,0,0
321221,-1,0,-31,0,0,0
321230,-1,0,-31,0,0,0
321239,-1,0,-31,0,0,0
321250,-1,0,-31,0,0,0
321260,-1,0,-31,0,0,0
321269,-1,1,-31,0,0,0
321280,-1,0,-31,0,0,0
321291,-1,0,-31,0,0,0
321300,-1,0,-31,0,0,0
321308,-1,0,-31,0,0,0
321319,-1,0,-31,0,0,0
321330,-1,0,-31,0,0,0
321339,-1,0,-31,0,0,0
321347,-1,0,-31,0,0,0
321357,0,0,-31,0,0,0
321368,-1,0,-31,0,0,0
321377,-1,0,-31,0,0,0
321385,-1,0,-31,0,0,0
321395,-1,0,-31,0,0,0
321405,-1,0,-31,0,0,0
321415,-1,0,-31,0,0,0
321423,-1,0,-31,0,0,0
321433,-1,0,-31,0,0,0
321443,-1,0,-31,0,0,0
321453,0,0,-31,0,0,0
321462,0,0,-31,0,0,0
321471,0,0,-31,0,0,0
321483,-1,0,-31,0,0,0
321491,0,0,-31,0,0,0
321502,-1,1,-31,0,0,0
321512,-1,0,-31,0,0,0
321521,-1,0,-31,0,0,0
321530,-1,0,-31,0,0,0
321540,-1,0,-31,0,0,0
321550,-1,0,-31,0,0,0
321559,-1,0,-31,0,0,0
321568,-1,0,-31,0,0,0
321577,-1,0,-31,0,0,0
321588,-1,0,-31,0,0,0
321597,-1,0,-31,0,0,0
321606,-1,0,-31,0,0,0
321615,-1,0,-31,0,0,0
321626,0,0,-31,0,0,0
321635,-1,0,-31,0,0,0
321644,-1,0,-31,0,0,0
321653,-1,0,-31,0,0,0
321664,-1,0,-31,0,0,0
321673,-1,0,-31,0,0,0
321682,-1,0,-31,0,0,0
321692,-1,0,-31,0,0,0
321702,0,0,-31,0,0,0
321712,-1,0,-31,0,0,0
321722,-1,0,-31,0,0,0
321731,-1,0,-31,0,0,0
321740,-1,0,-31,0,0,0
321750,-1,0,-31,0,0,0
321760,-1,0,-31,0,0,0
321769,-1,0,-31,0,0,0
321777,0,0,-31,0,0,0
321787,-1,0,-31,0,0,0
321798,-1,0,-31,0,0,0
321807,-1,0,-31,0,0,0
321815,-1,0,-31,0,0,0
321825,-1,0,-31,0,0,0
321836,-1,0,-31,0,0,0
321845,-1,0,-31,0,0,0
321853,-1,0,-31,0,0,0
321863,-1,0,-31,0,0,0
321873,-1,0,-31,0,0,0
321883,-1,0,-31,0,0,0
321891,-1,0,-31,0,0,0
321900,-1,0,-31,0,0,0
321912,-1,0,-31,0,0,0
321923,-1,0,-31,0,0,0
321950,-1,0,-31,0,0,0
321960,-1,0,-31,0,0,0
321971,-1,0,-31,0,0,0
321982,-1,0,-31,0,0,0
322022,0,0,-31,0,0,0
322032,-1,0,-31,0,0,0
322042,-1,0,-31,0,0,0
322053,-1,0,-31,0,0,0
322061,-1,0,-31,0,0,0
322071,-1,0,-31,0,0,0
322082,-1,0,-31,0,0,0
322092,-1,0,-31,0,0,0
322101,-1,0,-31,0,0,0
322110,-1,0,-31,0,0,0
322120,-1,0,-31,0,0,0
322129,-1,1,-31,0,0,0
322139,-1,0,-31,0,0,0
322148,-1,0,-31,0,0,0
322158,0,0,-31,0,0,0
322167,-1,0,-31,0,0,0
322178,-1,0,-31,0,0,0
322189,-1,0,-31,0,0,0
322200,-1,0,-31,0,0,0
322208,-1,0,-31,0,0,0
322216,-1,0,-31,0,0,0
322228,-1,0,-31,0,0,0
322238,-1,0,-31,0,0,0
322246,-1,0,-31,0,0,0
322255,-1,0,-31,0,0,0
322266,-1,0,-31,0,0,0
322276,-1,0,-31,0,0,0
322284,-1,0,-31,0,0,0
322293,0,0,-31,0,0,0
322304,-1,0,-31,0,0,0
322314,0,0,-31,0,0,0
322323,-1,0,-31,0,0,0
322331,-1,0,-31,0,0,0
322341,-1,0,-31,0,0,0
322352,-1,0,-31,0,0,0
322361,0,0,-31,0,0,0
322369,-1,0,-31,0,0,0
322380,-1,0,-31,0,0,0
322390,-1,0,-31,0,0,0
322400,0,0,-31,0,0,0
322409,-1,0,-31,0,0,0
322419,-1,0,-31,0,0,0
322428,-1,0,-31,0,0,0
322438,-1,0,-31,0,0,0
322447,-1,0,-31,0,0,0
322457,-1,0,-31,0,0,0
322466,-1,0,-31,0,0,0
322476,-1,0,-31,0,0,0
322485,-1,0,-31,0,0,0
322496,-1,0,-31,0,0,0
322504,-1,0,-31,0,0,0
322513,-1,0,-31,0,0,0
322524,-1,0,-31,0,0,0
322534,-1,0,-31,0,0,0
322543,-1,0,-31,0,0,0
322551,-1,0,-31,0,0,0
322562,-1,0,-31,0,0,0
322572,-1,0,-31,0,0,0
322581,-1,0,-31,0,0,0
322589,-1,0,-31,0,0,0
322599,-1,0,-31,0,0,0
322611,-1,0,-31,0,0,0
322620,-1,0,-31,0,0,0
322629,0,0,-31,0,0,0
322639,-1,0,-31,0,0,0
322649,-1,0,-31,0,0,0
322658,0,0,-31,0,0,0
322667,-1,0,-31,0,0,0
322677,0,0,-31,0,0,0
322686,-1,0,-31,0,0,0
322696,-1,0,-31,0,0,0
322705,-1,0,-31,0,0,0
322715,-1,0,-31,0,0,0
322724,-1,0,-31,0,0,0
322734,-1,0,-31,0,0,0
322743,-1,0,-31,0,0,0
322753,-1,0,-31,0,0,0
322762,-1,0,-31,0,0,0
322771,-1,0,-31,0,0,0
322781,-1,0,-31,0,0,0
322791,0,0,-31,0,0,0
322800,-1,0,-31,0,0,0
322808,-1,0,-31,0,0,0
322821,-1,0,-31,0,0,0
322830,-1,0,-31,0,0,0
322839,0,0,-31,0,0,0
322849,-1,0,-31,0,0,0
322859,-1,0,-31,0,0,0
322868,-1,0,-31,0,0,0
322877,-1,0,-31,0,0,0
322887,-1,0,-31,0,0,0
322896,-1,0,-31,0,0,0
322906,-1,0,-31,0,0,0
322915,-1,0,-31,0,0,0
322925,-1,0,-31,0,0,0
322935,-1,0,-31,0,0,0
322974,-1,0,-31,0,0,0
322984,-1,0,-31,0,0,0
322996,-1,0,-31,0,0,0
323005,-1,0,-31,0,0,0
323015,-1,0,-31,0,0,0
323045,0,0,-31,0,0,0
323054,-1,0,-31,0,0,0
323065,-1,0,-31,0,0,0
323075,-1,0,-31,0,0,0
323085,0,0,-31,0,0,0
323096,-1,0,-31,0,0,0
323106,-1,0,-31,0,0,0
323116,-1,0,-31,0,0,0
323125,-1,0,-31,0,0,0
323136,-1,0,-31,0,0,0
323146,-1,0,-31,0,0,0
323154,-1,0,-31,0,0,0
323164,-1,0,-31,0,0,0
323174,-1,0,-31,0,0,0
323184,-1,0,-31,0,0,0
323192,-1,0,-31,0,0,0
323202,-1,0,-31,0,0,0
323212,-1,0,-31,0,0,0
323222,-1,0,-31,0,0,0
323230,-1,0,-31,0,0,0
323239,0,0,-31,0,0,0
323250,-1,0,-31,0,0,0
323260,-1,0,-31,0,0,0
323268,-1,0,-31,0,0,0
323278,-1,0,-31,0,0,0
323289,0,0,-31,0,0,0
323298,-1,0,-31,0,0,0
323308,-1,0,-31,0,0,0
323318,-1,0,-31,0,0,0
323329,-1,0,-31,0,0,0
323337,-1,0,-31,0,0,0
323346,-1,0,-31,0,0,0
323356,-1,0,-31,0,0,0
323366,-1,0,-31,0,0,0
323375,-1,0,-31,0,0,0
323384,-1,0,-31,0,0,0
323394,-1,0,-31,0,0,0
323404,0,0,-31,0,0,0
323412,-1,0,-31,0,0,0
323422,-1,0,-31,0,0,0
323432,-1,0,-31,0,0,0
323442,-1,0,-31,0,0,0
323451,-1,0,-31,0,0,0
323460,-1,0,-31,0,0,0
323470,-1,0,-31,0,0,0
323480,-1,0,-31,0,0,0
323489,0,0,-31,0,0,0
323497,-1,0,-31,0,0,0
323508,-1,0,-31,0,0,0
323518,-1,0,-31,0,0,0
323528,-1,0,-31,0,0,0
323537,-1,0,-31,0,0,0
323548,-1,0,-31,0,0,0
323557,-1,0,-31,0,0,0
323566,-1,0,-31,0,0,0
323575,-1,0,-31,0,0,0
323586,-1,0,-31,0,0,0
323595,-1,0,-31,0,0,0
323604,-1,0,-31,0,0,0
323613,-1,0,-31,0,0,0
323624,-1,0,-31,0,0,0
323633,0,0,-31,0,0,0
323642,-1,0,-31,0,0,0
323652,-1,0,-31,0,0,0
323662,-1,0,-31,0,0,0
323672,-1,0,-31,0,0,0
323680,-1,0,-31,0,0,0
323690,-1,0,-31,0,0,0
323700,-1,0,-31,0,0,0
323709,-1,0,-31,0,0,0
323718,0,0,-31,0,0,0
323728,-1,0,-31,0,0,0
323739,-1,0,-31,0,0,0
323747,-1,0,-31,0,0,0
323758,0,0,-31,0,0,0
323767,-1,0,-31,0,0,0
323776,-1,0,-31,0,0,0
323785,-1,0,-31,0,0,0
323795,-1,0,-31,0,0,0
323805,-1,0,-31,0,0,0
323814,-1,0,-31,0,0,0
323823,-1,0,-31,0,0,0
323833,-1,0,-31,0,0,0
323843,-1,0,-31,0,0,0
323852,-1,0,-31,0,0,0
323861,-1,0,-31,0,0,0
323871,-1,1,-31,0,0,0
323880,-1,0,-31,0,0,0
323890,-1,0,-31,0,0,0
323899,-1,0,-31,0,0,0
323910,-1,0,-31,0,0,0
323950,-1,0,-31,0,0,0
323960,-1,0,-31,0,0,0
323970,-1,0,-31,0,0,0
323982,-1,0,-31,0,0,0
323991,-1,0,-31,0,0,0
324001,-1,0,-31,0,0,0
324013,-1,0,-31,0,0,0
324023,-1,0,-31,0,0,0
324032,-1,0,-31,0,0,0
324041,-1,0,-31,0,0,0
324051,-1,0,-31,0,0,0
324061,-1,0,-31,0,0,0
324071,-1,0,-31,0,0,0
324100,-1,0,-31,0,0,0
324111,-1,0,-31,0,0,0
324121,-1,0,-31,0,0,0
324130,-1,0,-31,0,0,0
324140,-1,0,-31,0,0,0
324151,-1,0,-31,0,0,0
324160,-1,0,-31,0,0,0
324169,-1,0,-31,0,0,0
324178,-1,0,-31,0,0,0
324189,-1,0,-31,0,0,0
324198,0,0,-31,0,0,0
324207,0,0,-31,0,0,0
324216,-1,0,-31,0,0,0
324229,-1,0,-31,0,0,0
324237,-1,0,-31,0,0,0
324246,-1,0,-31,0,0,0
324256,-1,0,-31,0,0,0
324267,-1,0,-31,0,0,0
324275,-1,0,-31,0,0,0
324284,-1,0,-31,0,0,0
324294,-1,0,-31,0,0,0
324304,0,0,-31,0,0,0
324313,-1,0,-31,0,0,0
324322,-1,0,-31,0,0,0
324332,-1,0,-31,0,0,0
324342,-1,0,-31,0,0,0
324352,-1,0,-31,0,0,0
324360,-1,0,-31,0,0,0
324370,0,0,-31,0,0,0
324380,-1,0,-31,0,0,0
324388,0,0,-31,0,0,0
324398,-1,0,-31,0,0,0
324408,-1,1,-31,0,0,0
324418,-1,0,-31,0,0,0
324427,-1,1,-31,0,0,0
324438,-1,0,-31,0,0,0
324448,-1,0,-31,0,0,0
324457,0,0,-31,0,0,0
324466,-1,0,-31,0,0,0
324475,-1,0,-31,0,0,0
324487,-1,0,-31,0,0,0
324496,0,0,-31,0,0,0
324504,-1,0,-31,0,0,0
324514,-1,0,-31,0,0,0
324525,-1,0,-31,0,0,0
324534,-1,0,-31,0,0,0
324542,-1,0,-31,0,0,0
324552,0,0,-31,0,0,0
324562,0,0,-31,0,0,0
324572,-1,0,-31,0,0,0
324580,-1,0,-31,0,0,0
324590,-1,0,-31,0,0,0
324600,-1,0,-31,0,0,0
324610,-1,0,-31,0,0,0
324618,-1,0,-31,0,0,0
324628,-1,0,-31,0,0,0
324638,-1,0,-31,0,0,0
324648,-1,0,-31,0,0,0
324659,-1,0,-31,0,0,0
324668,-1,0,-31,0,0,0
324678,-1,0,-31,0,0,0
324686,-1,0,-31,0,0,0
324697,-1,0,-31,0,0,0
324707,-1,0,-31,0,0,0
324716,-1,0,-31,0,0,0
324725,-1,0,-31,0,0,0
324734,-1,0,-31,0,0,0
324745,0,0,-31,0,0,0
324754,-1,0,-31,0,0,0
324763,-1,0,-31,0,0,0
324772,-1,0,-31,0,0,0
324783,-1,0,-31,0,0,0
324792,-1,0,-31,0,0,0
324800,-1,0,-31,0,0,0
324810,-1,0,-31,0,0,0
324819,-1,0,-31,0,0,0
324830,-1,0,-31,0,0,0
324839,0,0,-31,0,0,0
324848,0,0,-31,0,0,0
324858,-1,0,-31,0,0,0
324869,-1,0,-31,0,0,0
324879,-1,0,-31,0,0,0
324890,-1,0,-31,0,0,0
324931,-1,0,-31,0,0,0
324941,-1,0,-31,0,0,0
324954,-1,0,-31,0,0,0
324963,0,0,-31,0,0,0
324971,-1,0,-31,0,0,0
324981,-1,0,-31,0,0,0
324993,-1,0,-31,0,0,0
325003,-1,0,-31,0,0,0
325011,0,0,-31,0,0,0
325020,-1,0,-31,0,0,0
325030,-1,0,-31,0,0,0
325041,-1,0,-31,0,0,0
325049,-1,0,-31,0,0,0
325058,-1,0,-31,0,0,0
325068,-1,0,-31,0,0,0
325079,-1,0,-31,0,0,0
325087,-1,0,-31,0,0,0
325096,-1,0,-31,0,0,0
325107,-1,0,-31,0,0,0
325127,0,0,-31,0,0,0
325157,-1,0,-31,0,0,0
325168,0,0,-31,0,0,0
325177,-1,0,-31,0,0,0
325186,-1,0,-31,0,0,0
325198,-1,0,-31,0,0,0
325209,-1,0,-31,0,0,0
325217,-1,0,-31,0,0,0
325226,-1,0,-31,0,0,0
325237,-1,0,-31,0,0,0
325246,-1,0,-31,0,0,0
325256,-1,0,-31,0,0,0
325265,-1,0,-31,0,0,0
325275,-1,0,-31,0,0,0
325285,-1,0,-31,0,0,0
325294,-1,0,-31,0,0,0
325303,-1,0,-31,0,0,0
325314,0,0,-31,0,0,0
325323,0,0,-31,0,0,0
325331,-1,0,-31,0,0,0
325342,-1,0,-31,0,0,0
325352,-1,0,-31,0,0,0
325361,0,0,-31,0,0,0
325371,0,0,-31,0,0,0
325382,-1,0,-31,0,0,0
325392,-1,0,-31,0,0,0
325401,-1,0,-31,0,0,0
325409,-1,0,-31,0,0,0
325421,-1,0,-31,0,0,0
325431,-1,0,-31,0,0,0
325439,-1,0,-31,0,0,0
325448,-1,0,-31,0,0,0
325458,0,0,-31,0,0,0
325469,-1,0,-31,0,0,0
325478,-1,0,-31,0,0,0
325486,-1,0,-31,0,0,0
325497,-1,0,-31,0,0,0
325508,-1,0,-31,0,0,0
325516,-1,0,-31,0,0,0
325525,-1,0,-31,0,0,0
325535,-1,0,-31,0,0,0
325545,-1,0,-31,0,0,0
325555,-1,1,-31,0,0,0
325563,-1,1,-31,0,0,0
325574,-1,0,-31,0,0,0
325584,-1,0,-31,0,0,0
325594,-1,0,-31,0,0,0
325604,-1,0,-31,0,0,0
325614,0,0,-31,0,0,0
325623,-1,0,-31,0,0,0
325632,-1,0,-31,0,0,0
325642,-1,0,-31,0,0,0
325652,-1,0,-31,0,0,0
325661,-1,0,-31,0,0,0
325670,-1,0,-31,0,0,0
325680,-1,0,-31,0,0,0
325691,-1,0,-31,0,0,0
325700,-1,0,-31,0,0,0
325708,0,0,-31,0,0,0
325719,-1,0,-31,0,0,0
325729,-1,0,-31,0,0,0
325738,0,0,-31,0,0,0
325746,-1,0,-31,0,0,0
325756,-1,0,-31,0,0,0
325768,-1,0,-31,0,0,0
325777,-1,0,-31,0,0,0
325785,-1,0,-31,0,0,0
325798,-1,0,-31,0,0,0
325808,0,0,-31,0,0,0
325817,-1,0,-31,0,0,0
325827,-1,0,-31,0,0,0
325837,0,0,-31,0,0,0
325847,-1,0,-31,0,0,0
325856,-1,0,-31,0,0,0
325867,-1,0,-31,0,0,0
325908,-1,0,-31,0,0,0
325919,-1,0,-31,0,0,0
325928,-1,0,-31,0,0,0
325939,0,0,-31,0,0,0
325948,-1,0,-31,0,0,0
325958,-1,0,-31,0,0,0
