milis,x,y,z,ffall,switch,state
9208,0,1,-31,0,0,0
9218,0,-1,-31,0,0,0
9227,1,-1,-31,0,0,0
9237,1,-3,-31,0,0,0
9246,2,-4,-31,0,0,0
9255,2,-2,-31,0,0,0
9265,0,-2,-31,0,0,0
9276,0,0,-31,0,0,0
9285,-1,2,-31,0,0,0
9296,-4,2,-31,0,0,0
9305,-5,3,-31,0,0,0
9315,-5,4,-31,0,0,0
9324,-4,4,-31,0,0,0
9333,-1,3,-31,0,0,0
9342,-1,0,-31,0,0,0
9353,-1,0,-31,0,0,0
9361,-1,0,-31,0,0,0
9371,-1,0,-31,0,0,0
9379,-1,0,-31,0,0,0
9390,-1,0,-31,0,0,0
9398,-1,0,-31,0,0,0
9408,-1,0,-31,0,0,0
9417,-1,0,-31,0,0,0
9427,-1,0,-31,0,0,0
9436,-1,0,-31,0,0,0
9446,-1,1,-31,0,0,0
9454,-1,1,-31,0,0,0
9464,0,0,-31,0,0,0
9473,-1,0,-31,0,0,0
9483,-1,0,-31,0,0,0
9492,-1,0,-31,0,0,0
9503,-1,0,-31,0,0,0
9513,-1,0,-31,0,0,0
9523,-1,0,-31,0,0,0
9532,-1,0,-31,0,0,0
9541,-1,0,-31,0,0,0
9551,-1,0,-31,0,0,0
9562,-1,0,-31,0,0,0
9583,-1,0,-31,0,0,0
9592,-1,0,-31,0,0,0
9603,-1,0,-31,0,0,0
9613,-1,0,-31,0,0,0
9622,-1,0,-31,0,0,0
9631,-1,0,-31,0,0,0
9641,-1,0,-31,0,0,0
9650,-1,0,-31,0,0,0
9660,-1,0,-31,0,0,0
9669,-1,0,-31,0,0,0
9678,-1,1,-31,0,0,0
9688,-1,0,-31,0,0,0
9697,-1,0,-31,0,0,0
9706,-1,0,-31,0,0,0
9716,-1,0,-31,0,0,0
9724,-1,0,-31,0,0,0
9735,-1,0,-31,0,0,0
9744,-1,0,-31,0,0,0
9755,-1,0,-31,0,0,0
9764,-1,0,-31,0,0,0
9776,-1,0,-31,0,0,0
9784,-1,0,-31,0,0,0
9794,-1,0,-31,0,0,0
9802,-1,0,-31,0,0,0
9812,-1,0,-31,0,0,0
9822,-1,0,-31,0,0,0
9832,-1,0,-31,0,0,0
9840,-1,0,-31,0,0,0
9850,-1,0,-31,0,0,0
9859,-1,0,-31,0,0,0
9869,-1,0,-31,0,0,0
9878,-1,0,-30,0,0,0
9888,-1,0,-31,0,0,0
9896,-1,0,-31,0,0,0
9907,-1,0,-31,0,0,0
9915,-1,0,-31,0,0,0
9925,-1,0,-31,0,0,0
9933,-1,0,-31,0,0,0
9944,-1,0,-31,0,0,0
9953,-1,0,-31,0,0,0
9963,-1,0,-31,0,0,0
9971,-1,0,-31,0,0,0
9982,-1,0,-31,0,0,0
9993,-1,0,-31,0,0,0
10002,-1,0,-31,0,0,0
10012,-1,0,-31,0,0,0
10021,-1,0,-31,0,0,0
10031,-1,0,-31,0,0,0
10040,-1,0,-32,0,0,0
10049,-1,0,-31,0,0,0
10058,-1,0,-31,0,0,0
10068,-1,0,-31,0,0,0
10077,-1,0,-31,0,0,0
10087,-1,0,-31,0,0,0
10096,-1,0,-31,0,0,0
10105,-1,0,-31,0,0,0
10116,-1,0,-31,0,0,0
10138,-1,0,-31,0,0,0
10147,-1,0,-31,0,0,0
10158,-1,0,-31,0,0,0
10168,-1,0,-31,0,0,0
10177,-1,0,-31,0,0,0
10186,-1,0,-31,0,0,0
10196,-1,0,-31,0,0,0
10206,-1,0,-31,0,0,0
10218,-1,0,-31,0,0,0
10226,-1,0,-31,0,0,0
10238,-1,0,-31,0,0,0
10247,-1,0,-31,0,0,0
10257,-1,0,-31,0,0,0
10265,-1,0,-31,0,0,0
10275,-1,0,-31,0,0,0
10285,-1,0,-31,0,0,0
10295,-1,0,-31,0,0,0
10303,-1,0,-31,0,0,0
10313,-1,0,-31,0,0,0
10322,-1,0,-31,0,0,0
10333,-1,0,-31,0,0,0
10341,-1,0,-31,0,0,0
10351,-1,0,-31,0,0,0
10359,-1,0,-31,0,0,0
10370,-1,0,-31,0,0,0
10379,-1,0,-31,0,0,0
10389,-1,0,-31,0,0,0
10397,-1,0,-31,0,0,0
10407,-1,0,-31,0,0,0
10417,-1,0,-31,0,0,0
10427,-2,0,-31,0,0,0
10435,-1,0,-31,0,0,0
10446,-1,0,-31,0,0,0
10457,-1,0,-31,0,0,0
10466,-1,0,-31,0,0,0
10476,-1,0,-31,0,0,0
10485,0,0,-31,0,0,0
10494,0,0,-31,0,0,0
10504,-1,0,-31,0,0,0
10513,-1,0,-31,0,0,0
10522,-1,0,-31,0,0,0
10532,-1,0,-31,0,0,0
10542,-1,0,-31,0,0,0
10551,-1,0,-31,0,0,0
10560,-1,0,-31,0,0,0
10570,-1,0,-31,0,0,0
10578,-1,0,-31,0,0,0
10589,-1,0,-31,0,0,0
10598,-1,0,-31,0,0,0
10607,-1,0,-31,0,0,0
10616,-1,0,-31,0,0,0
10627,-1,0,-31,0,0,0
10635,-1,0,-31,0,0,0
10645,-1,0,-31,0,0,0
10653,-1,0,-31,0,0,0
10665,-1,0,-31,0,0,0
10689,-1,0,-31,0,0,0
10699,-1,0,-31,0,0,0
10710,-1,0,-31,0,0,0
10719,-1,0,-31,0,0,0
10729,-1,0,-31,0,0,0
10738,-1,0,-31,0,0,0
10748,-1,0,-31,0,0,0
10757,-1,0,-31,0,0,0
10767,-1,0,-31,0,0,0
10776,-1,0,-31,0,0,0
10785,-1,0,-31,0,0,0
10795,-1,1,-31,0,0,0
10805,-1,0,-31,0,0,0
10813,-1,0,-31,0,0,0
10823,-1,0,-31,0,0,0
10832,-1,0,-31,0,0,0
10842,-1,0,-31,0,0,0
10851,-1,0,-31,0,0,0
10861,-1,0,-31,0,0,0
10870,-1,0,-31,0,0,0
10880,-1,0,-31,0,0,0
10889,-1,0,-31,0,0,0
10901,-1,0,-31,0,0,0
10909,-1,0,-31,0,0,0
10921,-1,0,-31,0,0,0
10930,-1,0,-31,0,0,0
10940,-1,0,-31,0,0,0
10948,-1,0,-31,0,0,0
10959,-1,0,-31,0,0,0
10968,-1,0,-31,0,0,0
10978,-1,0,-31,0,0,0
10986,-1,0,-31,0,0,0
10996,-1,0,-31,0,0,0
11005,-1,0,-31,0,0,0
11016,-1,0,-31,0,0,0
11024,-1,0,-31,0,0,0
11034,-1,0,-31,0,0,0
11042,-1,0,-31,0,0,0
11053,-1,0,-31,0,0,0
11062,-1,0,-31,0,0,0
11072,-1,0,-31,0,0,0
11080,-1,0,-31,0,0,0
11090,-1,0,-31,0,0,0
11099,-1,0,-31,0,0,0
11109,-1,0,-31,0,0,0
11118,-1,0,-31,0,0,0
11128,-1,0,-31,0,0,0
11139,-1,0,-31,0,0,0
11149,-1,0,-31,0,0,0
11158,-1,0,-31,0,0,0
11167,-1,0,-31,0,0,0
11177,-1,0,-31,0,0,0
11186,-1,0,-31,0,0,0
11196,-1,0,-31,0,0,0
11205,-1,0,-31,0,0,0
11214,-1,0,-31,0,0,0
11225,0,0,-31,0,0,0
11247,-1,0,-31,0,0,0
11256,-1,0,-31,0,0,0
11268,-1,0,-31,0,0,0
11276,-1,0,-31,0,0,0
11286,-1,0,-31,0,0,0
11295,-1,0,-31,0,0,0
11305,-1,0,-31,0,0,0
11314,-1,1,-31,0,0,0
11324,-1,0,-31,0,0,0
11332,-1,0,-31,0,0,0
11342,-1,0,-31,0,0,0
11352,-1,0,-31,0,0,0
11363,-1,0,-31,0,0,0
11373,-1,0,-31,0,0,0
11382,-1,0,-31,0,0,0
11393,-1,0,-31,0,0,0
11402,-1,0,-31,0,0,0
11411,-1,0,-31,0,0,0
11420,-1,0,-31,0,0,0
11430,-1,0,-31,0,0,0
11440,-1,0,-31,0,0,0
11449,-1,0,-31,0,0,0
11458,-1,0,-31,0,0,0
11468,-1,0,-31,0,0,0
11476,-1,0,-31,0,0,0
11487,-1,0,-31,0,0,0
11496,-1,0,-31,0,0,0
11505,-1,0,-31,0,0,0
11514,-1,0,-31,0,0,0
11525,-1,0,-31,0,0,0
11533,-1,0,-31,0,0,0
11543,-1,0,-31,0,0,0
11552,-1,0,-31,0,0,0
11561,-1,0,-31,0,0,0
11571,-1,0,-31,0,0,0
11583,-1,0,-31,0,0,0
11591,-1,0,-31,0,0,0
11603,-1,0,-31,0,0,0
11612,-1,0,-31,0,0,0
11622,-1,0,-31,0,0,0
11630,-1,0,-31,0,0,0
11640,-1,0,-31,0,1,0
11650,-1,0,-31,0,1,0
11660,-1,0,-31,0,1,0
11668,-1,0,-31,0,1,0
11678,-1,0,-31,0,1,0
11686,-1,0,-31,0,1,0
11697,-1,0,-31,0,1,0
11706,-1,0,-31,0,1,0
11716,-1,0,-31,0,1,0
11724,-1,0,-31,0,1,0
11735,-1,0,-31,0,1,0
11743,-1,0,-31,0,1,1
11753,-1,0,-31,0,1,1
11761,-1,0,-31,0,1,1
11771,-1,0,-31,0,1,1
11794,-1,0,-31,0,1,1
11804,-1,0,-31,0,1,1
11817,-1,0,-31,0,1,1
11826,-1,0,-31,0,1,1
11838,-1,0,-31,0,1,1
11846,-1,0,-31,0,1,1
11856,-1,0,-31,0,1,1
11865,-1,0,-31,0,1,1
11876,-1,0,-31,0,1,1
11884,-1,0,-31,0,1,1
11894,-1,0,-31,0,1,1
11902,-1,0,-31,0,1,1
11914,-1,0,-31,0,1,1
11922,-1,0,-31,0,1,1
11932,-1,0,-31,0,1,1
11940,-1,0,-31,0,1,1
11952,-1,0,-31,0,1,1
11960,-1,0,-31,0,1,1
11970,-1,0,-31,0,1,1
11978,-1,0,-31,0,1,1
11988,-1,0,-31,0,1,1
11998,-1,0,-31,0,1,1
12008,-1,0,-31,0,1,1
12016,-1,0,-31,0,1,1
12026,-1,0,-31,0,1,1
12035,-1,0,-31,0,1,1
12046,-1,0,-31,0,1,1
12056,-1,0,-31,0,1,1
12066,-1,0,-31,0,1,1
12076,-1,0,-31,0,1,1
12085,-1,0,-31,0,1,1
12095,-1,0,-31,0,1,1
12104,-1,0,-31,0,1,1
12113,-1,0,-31,0,1,1
12123,-1,1,-31,0,1,1
12133,-1,0,-31,0,1,1
12141,-1,0,-31,0,1,1
12151,-1,0,-31,0,1,1
12161,-1,0,-31,0,1,1
12170,-1,0,-31,0,1,1
12179,-1,0,-31,0,1,1
12189,-1,0,-31,0,1,1
12198,-1,0,-31,0,1,1
12208,-1,0,-31,0,1,1
12217,-1,0,-31,0,1,1
12227,-1,0,-31,0,1,1
12235,-1,0,-31,0,1,1
12246,-1,0,-31,0,1,1
12255,-1,0,-31,0,1,1
12266,-1,0,-31,0,1,1
12275,-1,0,-31,0,1,1
12286,-1,0,-31,0,1,1
12295,-1,0,-31,0,1,1
12305,-1,0,-31,0,1,1
12314,-1,0,-31,0,1,1
12324,-1,0,-31,0,1,1
12348,-1,0,-31,0,1,1
12356,-1,0,-31,0,1,1
12368,-1,0,-31,0,1,1
12377,-1,0,-31,0,1,1
12387,-1,0,-31,0,1,1
12396,-1,0,-31,0,1,1
12406,-1,0,-31,0,1,1
12414,-1,0,-31,0,1,1
12425,-1,1,-31,0,1,1
12433,-1,0,-31,0,1,1
12443,-1,0,-31,0,1,1
12452,-1,0,-31,0,1,1
12463,-1,0,-31,0,1,1
12471,-1,0,-31,0,1,1
12481,-1,0,-31,0,1,1
12490,-1,0,-31,0,1,1
12502,-1,0,-31,0,1,1
12512,-1,0,-31,0,1,1
12521,-1,0,-31,0,1,1
12531,-1,0,-31,0,1,1
12540,-1,0,-31,0,1,1
12550,-1,0,-31,0,1,1
12559,-1,0,-31,0,1,1
12569,-1,0,-31,0,1,1
12577,-1,0,-31,0,1,1
12588,-1,0,-31,0,1,1
12597,-1,0,-31,0,1,1
12606,-1,0,-31,0,1,1
12615,-1,0,-31,0,1,1
12625,-1,0,-31,0,1,1
12635,-1,0,-31,0,1,1
12644,-1,0,-31,0,1,1
12653,-1,0,-31,0,1,1
12663,-1,0,-31,0,1,1
12672,0,0,-31,0,1,1
12682,-1,0,-31,0,1,1
12691,-1,0,-31,0,1,1
12700,-1,0,-31,0,1,1
12709,-1,0,-31,0,1,1
12720,-1,0,-31,0,1,1
12729,-1,0,-31,0,1,1
12741,-1,0,-31,0,1,1
12749,-1,0,-31,0,1,1
12761,-1,0,-31,0,1,1
12769,-1,0,-31,0,1,1
12779,-1,0,-31,0,1,1
12788,-1,0,-31,0,1,1
12798,-1,0,-31,0,1,1
12807,-1,0,-31,0,1,1
12817,-1,0,-31,0,1,1
12825,-1,0,-31,0,1,1
12835,-1,0,-31,0,1,1
12845,-1,0,-31,0,1,1
12855,-1,0,-31,0,1,1
12863,-1,0,-31,0,1,1
12873,-1,0,-31,0,1,1
12897,-1,0,-31,0,1,1
12906,-1,0,-31,0,1,1
12917,-1,0,-31,0,1,1
12925,-1,0,-31,0,1,1
12936,-1,0,-31,0,1,1
12945,-1,0,-31,0,1,1
12955,-1,0,-31,0,1,1
12966,-1,0,-31,0,1,1
12976,-1,0,-31,0,1,1
12986,-1,0,-31,0,1,1
12996,-1,0,-31,0,1,1
13006,-1,0,-31,0,1,1
13015,-1,0,-31,0,1,1
13025,-1,0,-31,0,1,1
13034,-1,0,-31,0,1,1
13043,-1,0,-31,0,1,1
13052,-1,0,-31,0,1,1
13063,-1,0,-31,0,1,1
13072,-1,0,-31,0,1,1
13081,-1,0,-31,0,1,1
13090,-1,0,-31,0,1,1
13101,-1,0,-31,0,1,1
13110,-1,0,-31,0,1,1
13119,-1,0,-31,0,1,1
13128,-1,0,-31,0,1,1
13137,-1,0,-31,0,1,1
13147,-1,0,-31,0,1,1
13157,-1,0,-31,0,1,1
13166,-1,0,-31,0,1,1
13175,-1,0,-31,0,1,1
13186,-1,0,-31,0,1,1
13198,-1,0,-31,0,1,1
13206,-1,0,-31,0,1,1
13217,-1,0,-31,0,1,1
13225,-1,0,-31,0,1,1
13236,-1,0,-31,0,1,1
13244,-1,0,-31,0,1,1
13254,-1,0,-31,0,1,1
13263,-1,0,-31,0,1,1
13274,-1,0,-31,0,1,1
13282,-1,0,-31,0,1,1
13292,-1,0,-31,0,1,1
13301,-1,0,-31,0,1,1
13312,-1,0,-31,0,1,1
13320,-1,0,-31,0,1,1
13330,-1,0,-31,0,1,1
13338,-1,0,-31,0,1,1
13348,-1,0,-31,0,1,1
13358,-1,0,-31,0,1,1
13368,-1,0,-31,0,1,1
13376,-1,0,-31,0,1,1
13386,-1,0,-31,0,1,1
13394,-1,0,-31,0,1,1
13407,-1,0,-31,0,1,1
13417,-1,0,-31,0,1,1
13427,-1,0,-31,0,1,1
13451,-1,0,-31,0,1,1
13461,-1,0,-31,0,1,1
13470,-1,1,-31,0,1,1
13480,-1,1,-31,0,1,1
13490,0,1,-31,0,1,1
13499,0,0,-31,0,1,1
13508,-1,0,-31,0,1,1
13518,-1,0,-31,0,1,1
13528,0,0,-31,0,1,1
13537,0,0,-31,0,1,1
13546,0,1,-31,0,1,1
13555,0,1,-31,0,1,1
13564,0,2,-31,0,1,1
13575,0,2,-31,0,1,1
13584,0,1,-31,0,1,1
13593,-1,0,-31,0,1,1
13602,-1,-1,-31,0,1,1
13613,-2,-2,-31,0,1,1
13621,-3,-3,-31,0,1,1
13631,-3,0,-31,0,1,1
13640,-2,1,-31,0,1,1
13652,-1,0,-31,0,1,1
13661,-1,0,-30,0,1,1
13672,-1,1,-31,0,1,1
13681,-1,0,-31,0,1,1
13691,-1,0,-31,0,1,1
13700,-1,1,-31,0,1,1
13710,-1,1,-31,0,1,1
13718,-1,1,-31,0,1,1
13729,0,0,-31,0,1,1
13737,-1,0,-31,0,1,1
13748,-1,0,-31,0,1,1
13756,-1,0,-31,0,1,1
13766,-1,0,-31,0,1,1
13775,-1,0,-31,0,1,1
13786,-1,0,-31,0,1,1
13794,-1,0,-31,0,1,1
13804,-1,0,-31,0,1,1
13812,-1,1,-31,0,1,1
13822,-1,1,-31,0,1,1
13832,-1,2,-31,0,1,1
13842,0,1,-31,0,1,1
13850,0,1,-31,0,1,1
13860,0,0,-31,0,1,1
